,original_id
12147,0140026495
12148,0140028382
12149,0140035877
12150,0140041796
12151,0140043519
12152,0140043578
12153,0140057579
12154,0140059318
12155,0140062149
12156,014006768X
12157,0140068600
12158,0140070842
12159,0140077154
12160,0140082581
12161,0140083758
12162,0140087079
12163,0140109951
12164,0140117563
12165,0140118373
12166,0140119183
12167,0140137661
12168,0140144757
12169,0140149090
12170,0140150331
12171,0140157654
12172,0140159401
12173,0140176616
12174,0140180575
12175,0140183000
12176,0140184872
12177,0140185011
12178,0140185356
12179,0140185402
12180,0140185518
12181,0140185941
12182,0140186522
12183,0140187502
12184,0140188185
12185,0140235795
12186,0140236236
12187,0140238956
12188,014024476X
12189,0140249265
12190,0140252258
12191,0140264728
12192,0140266844
12193,014027443X
12194,0140293108
12195,0140293442
12196,0140293469
12197,0140296239
12198,0140302727
12199,0140318291
12200,0140318305
12201,0140324623
12202,0140390480
12203,0140422161
12204,0140430091
12205,0140430520
12206,0140430997
12207,0140431314
12208,0140431357
12209,0140434585
12210,0140436936
12211,0140440356
12212,0140446362
12213,0140450238
12214,0140461043
12215,0140468552
12216,0140510141
12217,0140510265
12218,0140511245
12219,0140522808
12220,0140585796
12221,0140620427
12222,0140621792
12223,0140621954
12224,0140622179
12225,0140622500
12226,0140772863
12227,0140861726
12228,0140865918
12229,0141002999
12230,0141185503
12231,0141186070
12232,0141186224
12233,0141186453
12234,0141439688
12235,0141804130
12236,0142003263
12237,0142437301
12238,0146001338
12239,0151005214
12240,0151777209
12241,0152004564
12242,0152047263
12243,0156005891
12244,0156027496
12245,0156132672
12246,0156471140
12247,0156551373
12248,0156628708
12249,0156711427
12250,015675830X
12251,0174324987
12252,019215897X
12253,0192802615
12254,0192815067
12255,0192817361
12256,0192833758
12257,0192834118
12258,0192834444
12259,0192834843
12260,0192835009
12261,0192851527
12262,0193151561
12263,0198605714
12264,0198605722
12265,0198607083
12266,0198880324
12267,0224020374
12268,0224022121
12269,0224609920
12270,0224615335
12271,0226074889
12272,0226720977
12273,0226743403
12274,0226848655
12275,0231124244
12276,0233990003
12277,024102062X
12278,0241133602
12279,0241893542
12280,0241902576
12281,0246109351
12282,0261103288
12283,0273601334
12284,0283994568
12285,0283998792
12286,0297777661
12287,0304327158
12288,0306801426
12289,030680607X
12290,0306811057
12291,0307604837
12292,031211883X
12293,0312278675
12294,0312395434
12295,0312420838
12296,0312445288
12297,031251543X
12298,0312921691
12299,0312961286
12300,0312981309
12301,0312981643
12302,0312981716
12303,0313305714
12304,0316261750
12305,0316262501
12306,0316262803
12307,0316264903
12308,0316289280
12309,0316290238
12310,0316290998
12311,0316332208
12312,0316332976
12313,0316340979
12314,0316642509
12315,0316769533
12316,0316785474
12317,0316926108
12318,0316926116
12319,0316952664
12320,0318233614
12321,0330240234
12322,0330241486
12323,033026012X
12324,0330266357
12325,0330295861
12326,0330305042
12327,0330305077
12328,0330306863
12329,033030724X
12330,0330311662
12331,0330326856
12332,0330327917
12333,033033347X
12334,0330334026
12335,0330335278
12336,0330336630
12337,0330338331
12338,0330342665
12339,0330343327
12340,0330344943
12341,0330346520
12342,0330488759
12343,0330501321
12344,0330501755
12345,0333245741
12346,0333274520
12347,0333391004
12348,0333427947
12349,0333553497
12350,0333572262
12351,0333711335
12352,0333761294
12353,033390673X
12354,0340368039
12355,0340410604
12356,0340549157
12357,0340672250
12358,034069310X
12359,0340707712
12360,0340715618
12361,034071879X
12362,0340733632
12363,0340767960
12364,0340769688
12365,0340770112
12366,0340793929
12367,0340794631
12368,0340798882
12369,0340866594
12370,0345097556
12371,0345215885
12372,0345310020
12373,0345319087
12374,0345327462
12375,0345330838
12376,0345345738
12377,0345365208
12378,034536743X
12379,0345383486
12380,0345404114
12381,0345417992
12382,034543479X
12383,0345476875
12384,0345915623
12385,0345915631
12386,0349103232
12387,0349107688
12388,0352301961
12389,0363000100
12390,0370015568
12391,0374234574
12392,0374528047
12393,0375413847
12394,0375420576
12395,037550169X
12396,0375501754
12397,0375700706
12398,0375703861
12399,0375757406
12400,0375757899
12401,037602965X
12402,038000321X
12403,0380472821
12404,0380702924
12405,0380718235
12406,0380725010
12407,0380820889
12408,038507428X
12409,0385093306
12410,0385188129
12411,0385240236
12412,0385261861
12413,0385279353
12414,0385283741
12415,0385298803
12416,0385301375
12417,0385405138
12418,0385720149
12419,0393087247
12420,0393312836
12421,0393313328
12422,0393315460
12423,0393315819
12424,039332138X
12425,0393323374
12426,0393962938
12427,0393979261
12428,0394297393
12429,0394487265
12430,0394577892
12431,0394758285
12432,0394759842
12433,0395251818
12434,0395322154
12435,0395442435
12436,0395510821
12437,0395907284
12438,0396051057
12439,0396078346
12440,039731681X
12441,0399126740
12442,0399133550
12443,0399134964
12444,0399141146
12445,0399510672
12446,0405016107
12447,0425098826
12448,0425103633
12449,0425129608
12450,0425129632
12451,0425139808
12452,0425143198
12453,042515999X
12454,0425170551
12455,0425174468
12456,0425192946
12457,0434918806
12458,0436204959
12459,0436270846
12460,0439436494
12461,0440077419
12462,0440108241
12463,0440201071
12464,0440201322
12465,0440213320
12466,0440215285
12467,0440217490
12468,0440218802
12469,044022425X
12470,0446313033
12471,0446314277
12472,0446348325
12473,0446381896
12474,0446403342
12475,0446404799
12476,0446514594
12477,0446604275
12478,0446673544
12479,0446675539
12480,0446679208
12481,0449202402
12482,0449205622
12483,0449206270
12484,0449208516
12485,0449213005
12486,0449215814
12487,0449219550
12488,0449909131
12489,0450055868
12490,0450536599
12491,0450549739
12492,0451092899
12493,0451114329
12494,0451143310
12495,0451157001
12496,0451165934
12497,0451183665
12498,0451199782
12499,0451199863
12500,0451199901
12501,0451200519
12502,0451201191
12503,0451203895
12504,045120994X
12505,0451403886
12506,0451407474
12507,0451518942
12508,0451526058
12509,0451527097
12510,0451527623
12511,0451528883
12512,0451529227
12513,0451529340
12514,0451627768
12515,0452254132
12516,0452261988
12517,0452264561
12518,0452266289
12519,0452272971
12520,0452273005
12521,0452274982
12522,0452276772
12523,0452280516
12524,0452283434
12525,0452284384
12526,0460030280
12527,0465038131
12528,0486264718
12529,0486268713
12530,0486280306
12531,0486287319
12532,0486415872
12533,0500202753
12534,0515121207
12535,0515125040
12536,0517093626
12537,0517131633
12538,0517400685
12539,0517439298
12540,0517548755
12541,0517550261
12542,0517597209
12543,0517799820
12544,0520006534
12545,0520044746
12546,0520044770
12547,0520220935
12548,0520237714
12549,0521337291
12550,0521403979
12551,0521425069
12552,0552112518
12553,0552121401
12554,0552991872
12555,0552995428
12556,0552996181
12557,0553050354
12558,0553051431
12559,0553052152
12560,0553121952
12561,055317245X
12562,0553212737
12563,0553213237
12564,0553258478
12565,0553261738
12566,0553276670
12567,0553340670
12568,0553350455
12569,0553403877
12570,0553403893
12571,0553480359
12572,0553572423
12573,0553575376
12574,0553581449
12575,055376196X
12576,0563204222
12577,0563205199
12578,0563205962
12579,0563206268
12580,0563208317
12581,0563360828
12582,0563370017
12583,0563371560
12584,0563383232
12585,0563383623
12586,0563384034
12587,0563537248
12588,056353737X
12589,0571069770
12590,0571088392
12591,0571134769
12592,0571176437
12593,0571177468
12594,0571178731
12595,057117969X
12596,0571197140
12597,0571200435
12598,0571206298
12599,0571206484
12600,0573018693
12601,0575016639
12602,0575041773
12603,0575052937
12604,0582488354
12605,0582556503
12606,0582781248
12607,0582782279
12608,0583129293
12609,0586044752
12610,0586055053
12611,0586060243
12612,0586062122
12613,058621075X
12614,0595132642
12615,0600336980
12616,060033919X
12617,0600353214
12618,0600367088
12619,0600387682
12620,060059114X
12621,0600600092
12622,0600607275
12623,060620069X
12624,0609607898
12625,0609608754
12626,061317495X
12627,0613458451
12628,0613572742
12629,0618153969
12630,0670032158
12631,0670811327
12632,0670825379
12633,0670847585
12634,0670854891
12635,0670865052
12636,0670870412
12637,0670879371
12638,0670883573
12639,0670910635
12640,0671019015
12641,0671042750
12642,0671225235
12643,0671466844
12644,0671473069
12645,0671527967
12646,0671530720
12647,0671540866
12648,0671556940
12649,067162508X
12650,0671648454
12651,0671666401
12652,0671671197
12653,0671701622
12654,0671707701
12655,0671708163
12656,0671728687
12657,0671737899
12658,0671779672
12659,0671803069
12660,0671816381
12661,0671830163
12662,0671852884
12663,0679018867
12664,0679406573
12665,0679410139
12666,0679435921
12667,0679442251
12668,0679442545
12669,0679455620
12670,0679600213
12671,067960085X
12672,0679721746
12673,0679723161
12674,0679730346
12675,0679731377
12676,067973449X
12677,0679736093
12678,0679736522
12679,0679736875
12680,0679738134
12681,0679738959
12682,0679745580
12683,0679745661
12684,0679748083
12685,0679748253
12686,0679750932
12687,0679751203
12688,0679751343
12689,067976416X
12690,0679767908
12691,0679773258
12692,0679777504
12693,0679778314
12694,0679781471
12695,067978148X
12696,0684149427
12697,0684149478
12698,0684152207
12699,0684160323
12700,0684184559
12701,0684801469
12702,0684804441
12703,0684806843
12704,0684814935
12705,0684829479
12706,068483068X
12707,0684863553
12708,0684864703
12709,0684871254
12710,0685239306
12711,0685239357
12712,0686408233
12713,068803487X
12714,0688097502
12715,0688147259
12716,0689117353
12717,0689700490
12718,0701113332
12719,0701122072
12720,0701202785
12721,0704300052
12722,0704340089
12723,070637343X
12724,0706374061
12725,0706400674
12726,0706404130
12727,0706702131
12728,0708847749
12729,0708848850
12730,0708849040
12731,0708901190
12732,0708902936
12733,0708983537
12734,0711905525
12735,0713910283
12736,071538015X
12737,0718112253
12738,0718126335
12739,0718128125
12740,0718129997
12741,0718140974
12742,071830246X
12743,0719524407
12744,0719539242
12745,072060687X
12746,0720610990
12747,0720708346
12748,0720708400
12749,0722169450
12750,0722538820
12751,0722651902
12752,0723200602
12753,0723200688
12754,0723200777
12755,0723200912
12756,0723200920
12757,0723215111
12758,0723215138
12759,0723215286
12760,0723215316
12761,0723215537
12762,0723215650
12763,0723215812
12764,0723216193
12765,0723216215
12766,0723216428
12767,0723216657
12768,0723227594
12769,0723233632
12770,0723236976
12771,0723240132
12772,0736618201
12773,0739308920
12774,0743219864
12775,0743246985
12776,0743422910
12777,0743466519
12778,074347712X
12779,0745119948
12780,0747232164
12781,0747246858
12782,0747403511
12783,0747501866
12784,0747503931
12785,0747506183
12786,0747524432
12787,0747536147
12788,0747543992
12789,0747565333
12790,0749000309
12791,0749316861
12792,0749318538
12793,0749394854
12794,0749429704
12795,0749435526
12796,0749910402
12797,0749915609
12798,0749918810
12799,074991937X
12800,0751501999
12801,0751509817
12802,0752802593
12803,075282032X
12804,0752832646
12805,0753102951
12806,0753500418
12807,0753812851
12808,075400287X
12809,0754081419
12810,0755100174
12811,0759638675
12812,0761307869
12813,0761412158
12814,0761511059
12815,0762102489
12816,0762407700
12817,0764120581
12818,0765197804
12819,0767905199
12820,0767906551
12821,0767910109
12822,0781802008
12823,0783813791
12824,0783816561
12825,0785748830
12826,0786118822
12827,0786225955
12828,0786704209
12829,0786709154
12830,0786712317
12831,0786867973
12832,0786880821
12833,0788154117
12834,078878949X
12835,0802132596
12836,0802135269
12837,0802135765
12838,0802141323
12839,0802151787
12840,0802151795
12841,0804108897
12842,0805062734
12843,0805210644
12844,0805402071
12845,0806514264
12846,0809400669
12847,0809400693
12848,0810115905
12849,0811201880
12850,0811213188
12851,0811715140
12852,0812966988
12853,0812972112
12854,0814806783
12855,0815410018
12856,0815410719
12857,0816603588
12858,0816606811
12859,0816633681
12860,0816637318
12861,0816637814
12862,0816638624
12863,0831748680
12864,0831750286
12865,083260643X
12866,0836927664
12867,0844235296
12868,0844663883
12869,0848822862
12870,0851193889
12871,0851792626
12872,0852234880
12873,0852236492
12874,0852237855
12875,0855330902
12876,0856160008
12877,086051210X
12878,0860681297
12879,0862419999
12880,0862832578
12881,0863185592
12882,0863695884
12883,0863696325
12884,0870527711
12885,0871131439
12886,0871132893
12887,087113635X
12888,0871293439
12889,0871401835
12890,0874778409
12891,0874918758
12892,087584569X
12893,0877289190
12894,0877959552
12895,0879101350
12896,0879515317
12897,0879517336
12898,0880015926
12899,0880016884
12900,0889951640
12901,0891043039
12902,089577951X
12903,0896212068
12904,0898702682
12905,0904041034
12906,0906286182
12907,0906348188
12908,0906517109
12909,0906517249
12910,0910395543
12911,0911104917
12912,0920953719
12913,0929099028
12914,0933328133
12915,0940322994
12916,0940450534
12917,0945353626
12918,0946719632
12919,0948238259
12920,094825940X
12921,096195907X
12922,1400034191
12923,1400034205
12924,1404305009
12925,1404318364
12926,1404334114
12927,1404360700
12928,1410105040
12929,1413701744
12930,1414207905
12931,155652398X
12932,155709439X
12933,1558556958
12934,1558820604
12935,1559278323
12936,1559948787
12937,1560252391
12938,1561385220
12939,1565990455
12940,156731161X
12941,1567404774
12942,1568497016
12943,1568600461
12944,1569249377
12945,1569470545
12946,1570722323
12947,1572702087
12948,1572702095
12949,1572702338
12950,1572702362
12951,1572703164
12952,157270330X
12953,1577658124
12954,1578151848
12955,1578155037
12956,1579901786
12957,1584722177
12958,1585671827
12959,1585730521
12960,1585745197
12961,1587151111
12962,1587887150
12963,1588276880
12964,1588278603
12965,1589636147
12966,1590070534
12967,1590070917
12968,1591021448
12969,1592248276
12970,1593080131
12971,1593080298
12972,1840020830
12973,1840224371
12974,1840324708
12975,1842320467
12976,1842320505
12977,1842320645
12978,1842321676
12979,1842322699
12980,1843530783
12981,1843580020
12982,1843830124
12983,1850150311
12984,1850150605
12985,1850153213
12986,1850520976
12987,1850576769
12988,185091687X
12989,1851523227
12990,1852337095
12991,1852424249
12992,1853067172
12993,1853261041
12994,1853264040
12995,1853265594
12996,1853266817
12997,1853911410
12998,1854710133
12999,1854710192
13000,1854710249
13001,1854710281
13002,1854710435
13003,1854710486
13004,185471063X
13005,1854710680
13006,1854710834
13007,1854710931
13008,1854711849
13009,1854798200
13010,1854798863
13011,1856190420
13012,185619082X
13013,1856954552
13014,1857021584
13015,1857970128
13016,1857975049
13017,1857975626
13018,1857994213
13019,1857995813
13020,1857996151
13021,1857997581
13022,1858284422
13023,1859781373
13024,1860920136
13025,1860920195
13026,1862043523
13027,1869890604
13028,1874923019
13029,1880908417
13030,188098508X
13031,1880985497
13032,1880985721
13033,1882593138
13034,1883523516
13035,1883642809
13036,1884214193
13037,1892051206
13038,1893079074
13039,189894797X
13040,1902757513
13041,1932080139
13042,2278018698
13043,2831502934
13044,2831503760
13045,2831504139
